TRANSACTION_ID,DATE,PLAYER_ID,PLAYER_AGE,PLAYER_GENDER,HOME_COUNTRY,HOME_CITY,GAME_CATEGORY,GAME_NAME,TABLE_MINIMUM_BET,IS_PREMIUM_PLAYER,DURATION_SPENT,CHIPS_WON_OR_LOST,NUMBER_OF_DAYS_SPENT_IN_CASINO,STAYED_AT_CASINO_HOTEL,AMOUNT_SPENT_IN_HOTEL_STAY,NUMBER_OF_DAYS_SPENT_IN_HOTEL,NUMBER_OF_RESTAURANT_VISITS,AMOUNT_SPENT_IN_CASINO_RESTAURANT,NUMBER_OF_CONCIERGE_VISITS,AMOUNT_SPENT_IN_SPA,NUMBER_OF_SPA_VISITS,IS_LOYALTY_CARD_HOLDER,REVENUE_MADE_BY_CASINO_FROM_PLAYER
1100,03-08-2022,3516,52,Female,UK,Sheffield,Table games,Roulette,16.34,FALSE,7,-704,26,TRUE,3735.99,26,2,64.87,9,394.45,4,FALSE,4899.31
1101,06-05-2024,5510,42,Male,UK,London,Speciality Number Games,Bingo,657.46,FALSE,3.31,886,17,FALSE,0,0,6,465.4,9,324.04,3,FALSE,-96.56
1102,06-05-2022,5500,51,Male,UK,Leeds,Slot games,Classic Slots,59.16,TRUE,7.61,501,1,FALSE,0,0,2,51.02,2,868.19,1,FALSE,418.21
1103,17-10-2022,790,69,Female,India,Chennai,Table games,Blackjack,232.53,FALSE,7.7,824,11,TRUE,309.69,11,9,229.73,3,536.27,0,FALSE,251.69
1104,10-10-2021,1758,49,Male,UK,Birmingham,Slot games,3D Slots,577.29,FALSE,7.12,-513,25,TRUE,2348.96,25,6,341.55,3,822.38,2,FALSE,4025.89
1105,05-10-2023,1509,37,Male,India,Kolkata,Table games,Craps,312.03,FALSE,3.03,-228,10,FALSE,0,0,9,212.84,0,604.56,0,FALSE,1045.4
1106,02-01-2022,1468,44,Female,Singapore,Singapore,Slot games,Classic Slots,510.32,FALSE,3.84,654,13,FALSE,0,0,0,472.49,6,266.65,4,TRUE,85.14
1107,28-03-2023,3378,56,Male,US,San Antonio,Speciality Number Games,Keno,754.66,FALSE,2.12,858,6,FALSE,0,0,9,337.17,9,133.22,3,FALSE,-387.61
1108,19-09-2023,302,51,Female,UK,Cardiff,Table games,Blackjack,312.97,FALSE,4.29,-790,16,TRUE,4321.7,16,2,140.7,3,845.08,4,FALSE,6097.48
1109,05-06-2023,9002,35,Male,Singapore,Singapore,Slot games,Video Slots,403.04,FALSE,7.26,7,20,TRUE,3233.04,20,8,350.58,4,299.88,4,FALSE,3876.5
1110,02-08-2023,589,70,Female,Singapore,Singapore,Slot games,Classic Slots,126.7,FALSE,7.03,874,24,FALSE,0,0,2,248.48,1,223.14,3,TRUE,-402.38
1111,11-05-2024,703,54,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,244.54,FALSE,3.53,-166,15,TRUE,727.28,15,3,425.95,2,57.27,0,FALSE,1376.5
1112,25-10-2022,3417,77,Female,UK,Cardiff,Speciality Number Games,Keno,329.34,FALSE,2.41,798,22,FALSE,0,0,8,404.1,5,139.91,3,FALSE,-253.99
1113,25-09-2021,8395,54,Female,India,Jaipur,Speciality Number Games,Bingo,325.75,TRUE,3.74,-74,28,FALSE,0,0,4,468.11,8,911.18,3,FALSE,1453.29
1114,24-03-2024,674,76,Male,US,Los Angeles,Speciality Number Games,Keno,576.79,FALSE,3.13,-953,11,FALSE,0,0,4,213.6,3,855.48,1,TRUE,2022.08
1115,15-12-2021,9255,75,Male,US,Chicago,Table games,Blackjack,279.03,FALSE,1.23,289,14,FALSE,0,0,1,212.17,1,999.26,4,FALSE,922.43
1116,26-12-2023,7760,76,Female,US,Houston,Speciality Number Games,Wheel of Fortune,348.73,FALSE,2.65,671,5,TRUE,3291.48,5,6,92.57,9,56.08,0,TRUE,2769.13
1117,11-03-2024,212,46,Female,Singapore,Singapore,Slot games,3D Slots,649.77,TRUE,7.57,-463,24,TRUE,370.31,24,3,438.75,0,65.78,1,FALSE,1337.84
1118,07-07-2022,5429,58,Female,India,Kolkata,Speciality Number Games,Keno,84.91,FALSE,3.7,-834,23,FALSE,0,0,9,94.25,2,908.25,2,TRUE,1836.5
1119,02-04-2023,624,71,Female,UK,Bristol,Speciality Number Games,Keno,612.36,FALSE,7.56,26,19,FALSE,0,0,5,356,0,127.88,0,FALSE,457.88
1120,09-05-2024,5190,61,Female,India,Chennai,Speciality Number Games,Wheel of Fortune,436.52,FALSE,2.5,-728,3,TRUE,1359.11,3,8,299.16,2,618.94,4,TRUE,3005.21
1121,03-08-2023,3283,74,Male,UK,Glasgow,Table games,Craps,49.22,FALSE,7.2,162,17,FALSE,0,0,7,150.39,0,679.89,3,FALSE,668.28
1122,01-11-2021,4434,67,Female,India,Delhi,Slot games,3D Slots,733.87,FALSE,2.04,43,4,FALSE,0,0,0,251.82,4,714.13,0,FALSE,922.95
1123,13-11-2021,5772,43,Male,US,New York,Table games,Baccarat,931.14,FALSE,5.83,436,19,TRUE,2987.19,19,3,131.7,3,157.12,4,TRUE,2840.01
1124,29-04-2023,7805,44,Female,US,Philadelphia,Slot games,3D Slots,939.05,FALSE,7.3,71,6,FALSE,0,0,8,95.63,2,60.43,2,FALSE,85.06
1125,01-06-2023,2559,64,Male,UK,Liverpool,Table games,Baccarat,897.81,FALSE,6.85,555,8,TRUE,3692.54,8,9,460.17,3,828.61,4,FALSE,4426.32
1126,25-02-2022,7310,37,Male,Singapore,Singapore,Speciality Number Games,Keno,896.54,TRUE,7.46,757,18,FALSE,0,0,1,172.86,3,909.97,1,FALSE,325.83
1127,18-09-2022,860,71,Male,Singapore,Singapore,Speciality Number Games,Keno,252.74,TRUE,1.7,297,29,FALSE,0,0,2,301.38,6,141.04,1,FALSE,145.42
1128,10-09-2023,1120,42,Male,UK,Glasgow,Speciality Number Games,Wheel of Fortune,845.01,FALSE,1.35,135,25,FALSE,0,0,4,52.21,1,948.65,4,FALSE,865.86
1129,15-09-2022,1401,77,Female,Singapore,Singapore,Table games,Craps,287.32,FALSE,3.37,-205,11,TRUE,560.51,11,7,406.6,8,341.08,2,FALSE,1513.19
1130,05-08-2023,697,80,Female,India,Ahmedabad,Table games,Blackjack,383.28,FALSE,7.89,360,24,TRUE,2137.77,24,3,271.34,7,362.75,1,FALSE,2411.86
1131,02-06-2022,6688,78,Male,Singapore,Singapore,Slot games,3D Slots,477.23,FALSE,5.58,-591,11,FALSE,0,0,1,144.9,9,312.61,0,FALSE,1048.51
1132,25-07-2024,934,78,Female,India,Ahmedabad,Table games,Poker,429.35,FALSE,2.7,941,18,TRUE,810.68,18,0,408.08,4,366.16,4,TRUE,643.92
1133,02-02-2024,9762,35,Male,India,Kolkata,Table games,Roulette,325.01,TRUE,7.75,605,20,TRUE,2335.27,20,7,317.06,1,730.49,4,FALSE,2777.82
1134,04-12-2022,8940,75,Male,US,Houston,Slot games,Classic Slots,862,FALSE,5.42,307,27,TRUE,576.37,27,2,429.96,1,735.34,0,FALSE,1434.67
1135,29-05-2024,5812,79,Male,US,San Antonio,Table games,Poker,15.62,TRUE,4.66,220,23,TRUE,2165.13,23,9,27.24,3,526.95,1,FALSE,2499.32
1136,21-01-2024,409,78,Male,UK,Edinburgh,Speciality Number Games,Keno,323.97,FALSE,3.76,-93,21,TRUE,3860.46,21,0,101.97,7,688.05,2,TRUE,4743.48
1137,04-08-2022,3533,79,Male,Singapore,Singapore,Slot games,3D Slots,922.09,FALSE,2.97,606,1,TRUE,3269.5,1,8,280.91,3,504.25,0,TRUE,3448.66
1138,19-10-2022,4208,53,Female,UK,Leeds,Slot games,3D Slots,792.65,FALSE,3.33,871,22,FALSE,0,0,7,46.69,0,612.36,4,FALSE,-211.95
1139,10-03-2022,7944,75,Female,Singapore,Singapore,Slot games,3D Slots,709.31,FALSE,1.17,903,25,FALSE,0,0,9,60.31,5,137.32,1,FALSE,-705.37
1140,27-06-2022,2845,77,Female,India,Mumbai,Speciality Number Games,Wheel of Fortune,489.43,FALSE,6.83,210,15,FALSE,0,0,8,245.1,6,949.19,2,FALSE,984.29
1141,15-08-2024,859,33,Male,India,Delhi,Slot games,3D Slots,432.4,TRUE,2.69,-535,8,TRUE,2072.26,8,0,324.02,9,429.34,4,FALSE,3360.62
1142,24-01-2023,8228,54,Male,US,San Diego,Table games,Blackjack,824.56,TRUE,2.64,465,20,FALSE,0,0,0,96.05,8,667.98,4,FALSE,299.03
1143,17-01-2022,9011,62,Male,US,San Antonio,Slot games,Video Slots,809.17,TRUE,2.19,-819,5,FALSE,0,0,1,360.26,8,618.84,0,FALSE,1798.1
1144,07-03-2024,6501,72,Male,US,Dallas,Slot games,Video Slots,635.31,FALSE,6,-227,24,TRUE,4139.51,24,9,460.7,7,805.26,3,FALSE,5632.47
1145,28-12-2022,6018,58,Female,US,New York,Speciality Number Games,Bingo,124.61,TRUE,5.51,773,5,FALSE,0,0,6,93.53,4,309.54,3,FALSE,-369.93
1146,12-02-2022,5488,60,Female,US,San Antonio,Slot games,Classic Slots,97.22,TRUE,7.09,-942,6,FALSE,0,0,2,228.46,0,36.8,0,TRUE,1207.26
1147,14-09-2023,5891,80,Male,UK,Leeds,Table games,Craps,556.44,FALSE,6.12,109,19,FALSE,0,0,0,490.72,5,211.08,4,TRUE,592.8
1148,23-03-2022,7070,61,Female,US,San Jose,Slot games,3D Slots,155.27,TRUE,4.92,619,20,FALSE,0,0,9,276.28,8,338.89,2,FALSE,-3.83
1149,16-06-2024,9109,63,Male,India,Mumbai,Speciality Number Games,Wheel of Fortune,627.35,TRUE,3.77,-102,15,FALSE,0,0,8,380.45,4,492.13,3,TRUE,974.58
1150,13-07-2024,5662,71,Male,India,Bangalore,Speciality Number Games,Wheel of Fortune,618.75,TRUE,2.17,262,18,FALSE,0,0,9,290.82,3,902.84,3,TRUE,931.66
1151,09-02-2024,6605,68,Female,US,Dallas,Table games,Roulette,226.46,TRUE,2.84,-454,6,TRUE,2574.28,6,0,323.81,4,930.92,0,TRUE,4283.01
1152,21-08-2024,676,52,Female,US,Houston,Speciality Number Games,Wheel of Fortune,269.64,TRUE,5.43,-309,7,FALSE,0,0,7,321.36,7,609.84,3,FALSE,1240.2
1153,10-02-2023,7690,55,Male,Singapore,Singapore,Table games,Poker,276.83,TRUE,2.48,628,7,TRUE,363.88,7,5,176.79,8,258.46,4,FALSE,171.13
1154,27-01-2024,6436,54,Female,US,San Jose,Speciality Number Games,Keno,48.94,TRUE,7.69,344,20,TRUE,1256.8,20,1,31.21,3,895.25,1,FALSE,1839.26
1155,18-09-2021,200,70,Female,India,Ahmedabad,Table games,Poker,130.21,FALSE,5.71,-430,27,FALSE,0,0,0,327.35,0,273.6,0,TRUE,1030.95
1156,28-06-2023,7968,52,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,888.04,FALSE,7.99,838,8,FALSE,0,0,2,286.03,6,881.17,1,FALSE,329.2
1157,19-04-2024,8037,76,Male,India,Pune,Slot games,Video Slots,131.07,TRUE,6.43,36,23,TRUE,3537.98,23,6,186.14,3,403.68,2,FALSE,4091.8
1158,18-02-2024,7727,29,Male,Singapore,Singapore,Slot games,Video Slots,364.35,TRUE,1.43,-392,23,TRUE,2401.23,23,0,184.07,1,48.4,0,TRUE,3025.7
1159,01-02-2022,8372,44,Female,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,355.63,FALSE,7.41,-743,29,TRUE,810.14,29,7,440.29,7,921.17,3,FALSE,2914.6
1160,14-11-2022,3478,64,Male,UK,Leeds,Speciality Number Games,Bingo,197.02,TRUE,4.18,762,3,FALSE,0,0,7,420.8,3,730,1,TRUE,388.8
1161,26-02-2022,3675,26,Female,UK,Sheffield,Speciality Number Games,Bingo,262.75,FALSE,4.4,-110,2,TRUE,730.59,2,1,102.7,5,515.71,4,TRUE,1459
1162,19-12-2022,7294,79,Female,US,San Antonio,Speciality Number Games,Keno,777.07,FALSE,2.65,292,13,FALSE,0,0,8,215.11,3,24.89,4,TRUE,-52
1163,13-11-2022,5822,71,Female,India,Ahmedabad,Table games,Craps,555.92,FALSE,6.78,-879,19,TRUE,4928.81,19,2,269.42,4,325.8,2,FALSE,6403.03
1164,07-01-2024,5843,35,Male,UK,Sheffield,Table games,Blackjack,194.78,TRUE,4.33,-484,24,TRUE,4732.33,24,2,88.11,6,899.67,0,FALSE,6204.11
1165,20-08-2023,5910,74,Male,US,Houston,Speciality Number Games,Keno,700.66,FALSE,4.73,-99,29,FALSE,0,0,0,356.1,4,207.34,3,FALSE,662.44
1166,19-11-2023,1983,78,Male,Singapore,Singapore,Table games,Poker,657.48,FALSE,7.33,-591,3,FALSE,0,0,6,90.02,6,670.21,2,TRUE,1351.23
1167,23-10-2022,1699,80,Male,US,New York,Table games,Roulette,732.13,FALSE,5.74,-624,18,FALSE,0,0,9,423.92,3,39.16,2,FALSE,1087.08
1168,26-06-2023,5535,80,Female,UK,London,Slot games,Classic Slots,575.03,FALSE,3.86,577,6,TRUE,3942.25,6,9,327.36,0,486.21,2,FALSE,4178.82
1169,15-05-2024,7398,74,Male,UK,London,Speciality Number Games,Keno,971.47,FALSE,4.24,603,23,FALSE,0,0,9,431.23,7,820.54,0,FALSE,648.77
1170,14-12-2022,7520,47,Female,UK,Cardiff,Speciality Number Games,Wheel of Fortune,602.86,FALSE,6.36,55,22,FALSE,0,0,8,351.21,8,71.12,2,FALSE,367.33
1171,13-07-2022,4668,52,Female,India,Chennai,Slot games,3D Slots,95.87,FALSE,7.74,-957,27,TRUE,3311.89,27,6,370.26,8,153.61,2,FALSE,4792.76
1172,29-07-2022,9246,73,Male,US,Los Angeles,Table games,Baccarat,259.87,FALSE,6.04,745,23,FALSE,0,0,6,463.38,6,501.84,0,FALSE,220.22
1173,11-07-2022,7723,48,Female,UK,Liverpool,Speciality Number Games,Keno,244.25,TRUE,3.64,519,2,FALSE,0,0,3,79.45,4,293.14,2,FALSE,-146.41
1174,26-08-2024,9989,78,Male,Singapore,Singapore,Table games,Blackjack,266.16,FALSE,2.46,4,9,FALSE,0,0,6,467.34,9,65.01,4,TRUE,528.35
1175,09-04-2022,8039,66,Female,UK,Edinburgh,Table games,Baccarat,938.07,FALSE,3.01,621,6,TRUE,4925.8,6,0,485.67,8,769.13,4,FALSE,5559.6
1176,28-06-2022,3362,69,Male,India,Jaipur,Slot games,Video Slots,339.45,FALSE,4.97,-912,7,FALSE,0,0,0,44.71,4,256.46,4,FALSE,1213.17
1177,11-10-2023,9951,71,Female,UK,Cardiff,Table games,Craps,38.02,FALSE,6.53,-953,25,TRUE,3021.16,25,7,346.94,5,565.54,3,FALSE,4886.64
1178,14-06-2024,1047,38,Female,UK,Sheffield,Table games,Blackjack,250.39,TRUE,4.48,702,26,TRUE,3591.11,26,4,239.84,7,519.42,3,FALSE,3648.37
1179,25-06-2023,2507,71,Male,UK,Manchester,Slot games,3D Slots,809.83,FALSE,5.19,335,6,FALSE,0,0,4,394.26,1,132.33,3,TRUE,191.59
1180,04-07-2023,8545,48,Female,UK,Cardiff,Speciality Number Games,Bingo,221.41,TRUE,6.76,-616,1,TRUE,2807.22,1,8,57.09,6,47.18,1,FALSE,3527.49
1181,30-06-2024,9377,57,Male,India,Ahmedabad,Table games,Blackjack,654.56,FALSE,3.04,313,18,FALSE,0,0,2,292.09,1,346.26,1,FALSE,325.35
1182,19-07-2024,1954,66,Female,Singapore,Singapore,Table games,Poker,100.57,FALSE,1.83,-285,11,FALSE,0,0,1,187.9,5,320.62,3,FALSE,793.52
1183,03-11-2022,4216,74,Female,India,Delhi,Table games,Craps,276.84,FALSE,6.42,538,27,FALSE,0,0,3,235.38,8,978.5,2,FALSE,675.88
1184,22-05-2022,7259,80,Male,Singapore,Singapore,Table games,Blackjack,523.06,FALSE,3.26,885,2,FALSE,0,0,0,446.32,0,109.76,2,FALSE,-328.92
1185,03-04-2022,9023,70,Female,UK,Birmingham,Speciality Number Games,Keno,724.16,TRUE,5.82,-601,23,TRUE,3977.08,23,4,233.72,0,905.76,4,FALSE,5717.56
1186,27-07-2022,6427,68,Male,US,Dallas,Table games,Craps,452.88,FALSE,5.26,-272,17,FALSE,0,0,3,49.11,7,127.33,0,TRUE,448.44
1187,03-01-2022,514,55,Female,India,Hyderabad,Slot games,3D Slots,531.48,FALSE,7.53,456,12,FALSE,0,0,6,28.61,9,557.77,4,FALSE,130.38
1188,14-04-2023,1726,73,Male,US,Philadelphia,Speciality Number Games,Bingo,888.76,FALSE,4.65,-913,3,FALSE,0,0,4,256.97,3,953.25,4,TRUE,2123.22
1189,24-12-2023,5260,72,Male,US,Chicago,Slot games,Classic Slots,190.73,FALSE,1.98,171,4,TRUE,2715.77,4,5,179.41,6,971.6,0,FALSE,3695.78
1190,25-12-2021,6342,70,Male,UK,Cardiff,Slot games,Video Slots,537.16,TRUE,4.92,924,17,FALSE,0,0,3,433.2,9,606.16,2,TRUE,115.36
1191,11-01-2023,9776,51,Female,US,Houston,Slot games,Video Slots,521.93,TRUE,6.69,701,3,TRUE,3424.6,3,4,465.81,8,392.55,2,TRUE,3581.96
1192,07-07-2023,2381,47,Female,India,Pune,Speciality Number Games,Bingo,738.29,FALSE,7.83,960,13,TRUE,210.25,13,4,122.36,0,859.75,0,TRUE,232.36
1193,02-02-2022,4425,74,Male,US,Phoenix,Speciality Number Games,Keno,484.31,TRUE,2.02,27,29,TRUE,3336.36,29,2,426,2,897.2,3,FALSE,4632.56
1194,07-01-2024,4666,58,Female,UK,Liverpool,Speciality Number Games,Bingo,608.51,FALSE,5.93,447,27,FALSE,0,0,0,447.37,3,664.18,3,FALSE,664.55
1195,23-03-2024,1130,46,Female,US,Chicago,Table games,Roulette,641.4,FALSE,7.47,554,18,FALSE,0,0,9,135.63,3,184.7,4,FALSE,-233.67
1196,22-02-2022,8911,41,Female,US,Dallas,Speciality Number Games,Wheel of Fortune,521.84,FALSE,6.09,-741,9,FALSE,0,0,8,173.97,7,491.41,3,FALSE,1406.38
1197,06-02-2022,7723,48,Female,UK,Liverpool,Speciality Number Games,Wheel of Fortune,804.26,TRUE,7.23,705,5,FALSE,0,0,9,185.7,4,796.38,0,FALSE,277.08
1198,04-12-2022,8309,57,Female,India,Chennai,Slot games,Video Slots,508.69,FALSE,3.28,-641,3,FALSE,0,0,7,367.78,0,720.19,4,FALSE,1728.97
1199,03-07-2022,3867,62,Male,US,Los Angeles,Table games,Baccarat,65.66,FALSE,1.93,-359,17,TRUE,3387.71,17,7,348.76,3,122.63,1,FALSE,4218.1
1200,15-06-2022,5302,63,Female,US,Philadelphia,Table games,Blackjack,771.65,TRUE,3.85,920,11,TRUE,1405.1,11,1,368.97,5,78.07,3,FALSE,932.14
1201,12-04-2023,1289,50,Female,US,New York,Slot games,3D Slots,780.86,FALSE,3.1,-858,21,TRUE,1601.91,21,6,475.35,1,572.92,2,FALSE,3508.18
1202,26-01-2023,5956,46,Male,India,Surat,Slot games,3D Slots,22.47,FALSE,1.57,593,27,TRUE,2443.35,27,1,136.73,0,361.77,2,FALSE,2348.85
1203,05-01-2022,8575,51,Female,India,Jaipur,Speciality Number Games,Bingo,265.58,FALSE,1.45,967,24,FALSE,0,0,3,114.04,4,623.77,2,FALSE,-229.19
1204,26-03-2022,3669,73,Female,Singapore,Singapore,Table games,Craps,85.27,FALSE,5.22,-441,25,TRUE,990.79,25,1,309.15,2,641.68,0,FALSE,2382.62
1205,09-10-2022,5227,76,Female,US,San Jose,Table games,Baccarat,826.1,TRUE,3.31,356,20,TRUE,2295.19,20,1,236.3,0,347.98,0,TRUE,2523.47
1206,28-06-2022,7703,52,Male,UK,Glasgow,Slot games,Video Slots,457.31,FALSE,2.82,-150,7,TRUE,1833.18,7,8,171.47,7,936.27,1,FALSE,3090.92
1207,07-07-2024,5333,78,Female,India,Jaipur,Speciality Number Games,Bingo,482.46,FALSE,4.39,-463,14,FALSE,0,0,4,142.09,3,695.99,2,FALSE,1301.08
1208,30-12-2021,2511,45,Female,US,Los Angeles,Table games,Roulette,56.02,TRUE,5.36,-515,3,TRUE,1832.26,3,1,458.83,7,782.51,1,FALSE,3588.6
1209,20-09-2021,4943,70,Female,India,Delhi,Table games,Roulette,6.05,FALSE,6.45,436,17,TRUE,2931.8,17,9,87.74,2,416.87,2,FALSE,3000.41
1210,27-12-2022,3438,76,Female,US,Los Angeles,Slot games,Classic Slots,317.31,FALSE,3.99,-32,4,FALSE,0,0,5,353.66,4,575.82,1,FALSE,961.48
1211,06-01-2023,9625,49,Female,Singapore,Singapore,Slot games,Video Slots,359.47,FALSE,4.97,-990,29,FALSE,0,0,3,281.68,4,350.9,1,FALSE,1622.58
1212,01-07-2023,3053,43,Female,US,Dallas,Slot games,3D Slots,372.75,TRUE,3.49,993,15,FALSE,0,0,2,283.78,6,526.24,2,FALSE,-182.98
1213,16-05-2023,2584,76,Female,Singapore,Singapore,Table games,Blackjack,598.95,FALSE,7.11,625,28,TRUE,1747.54,28,4,405.02,9,122.41,4,FALSE,1649.97
1214,20-05-2023,5223,62,Female,UK,London,Slot games,3D Slots,726.71,FALSE,2.78,90,27,TRUE,1861.29,27,9,430.44,6,186.37,2,FALSE,2388.1
1215,30-10-2022,1494,65,Female,Singapore,Singapore,Slot games,Video Slots,521.29,TRUE,5.71,-16,6,TRUE,4683.55,6,1,94.32,1,84.33,0,FALSE,4878.2
1216,05-09-2021,6874,78,Female,UK,Birmingham,Slot games,Video Slots,764.37,FALSE,4.53,417,14,FALSE,0,0,3,159.72,0,457.61,1,FALSE,200.33
1217,08-10-2021,1832,76,Male,UK,Edinburgh,Slot games,Video Slots,593.61,FALSE,5.54,-378,18,FALSE,0,0,8,170.69,2,858.97,2,FALSE,1407.66
1218,25-03-2023,2089,62,Female,US,Phoenix,Slot games,3D Slots,501.25,TRUE,7.98,-192,15,TRUE,197.83,15,3,63.18,2,320.41,1,FALSE,773.42
1219,21-07-2024,2185,40,Male,US,San Antonio,Slot games,Video Slots,946.99,FALSE,6.52,-704,9,FALSE,0,0,1,35.79,0,789.7,0,FALSE,1529.49
1220,27-01-2024,66,63,Male,UK,Sheffield,Table games,Roulette,894.65,FALSE,3.94,420,22,TRUE,3756.77,22,8,166.81,4,522.72,1,TRUE,4026.3
1221,06-07-2024,7096,69,Female,UK,Cardiff,Speciality Number Games,Wheel of Fortune,207.51,FALSE,1.36,244,2,FALSE,0,0,9,215.44,3,986,4,FALSE,957.44
1222,06-06-2023,2110,64,Male,US,San Diego,Speciality Number Games,Bingo,757.44,FALSE,3.37,-198,29,FALSE,0,0,8,110.42,2,141.83,3,TRUE,450.25
1223,28-10-2023,2413,38,Male,India,Kolkata,Table games,Roulette,130.65,TRUE,4.76,469,28,TRUE,4981.39,28,0,231.43,5,180.34,1,TRUE,4924.16
1224,07-11-2022,85,74,Female,India,Surat,Table games,Craps,924,FALSE,4.29,838,2,FALSE,0,0,4,143.01,6,378.11,4,FALSE,-316.88
1225,04-08-2022,6766,73,Male,India,Surat,Table games,Craps,552.16,FALSE,6.6,-640,18,TRUE,381.66,18,4,304.76,4,353.98,4,FALSE,1680.4
1226,21-10-2023,2428,70,Female,India,Ahmedabad,Speciality Number Games,Wheel of Fortune,240.98,FALSE,6.67,-987,22,FALSE,0,0,3,228.78,2,553.46,1,FALSE,1769.24
1227,04-10-2022,4106,70,Male,Singapore,Singapore,Speciality Number Games,Keno,60.35,TRUE,7.33,646,23,TRUE,863.41,23,3,415.78,9,773.35,4,FALSE,1406.54
1228,18-03-2023,2693,45,Male,India,Surat,Speciality Number Games,Wheel of Fortune,809.84,FALSE,5.24,826,4,TRUE,1138.62,4,6,276.12,7,954.66,2,FALSE,1543.4
1229,03-08-2023,2316,70,Female,UK,Leeds,Speciality Number Games,Wheel of Fortune,343.68,TRUE,2.34,-53,18,FALSE,0,0,6,293.65,3,511.22,3,FALSE,857.87
1230,20-04-2022,9215,53,Male,Singapore,Singapore,Table games,Craps,321.8,FALSE,1.69,847,22,FALSE,0,0,1,302.44,8,267.06,1,FALSE,-277.5
1231,16-08-2023,2391,46,Male,Singapore,Singapore,Speciality Number Games,Wheel of Fortune,304.34,FALSE,4.17,-308,11,FALSE,0,0,6,256.55,2,114.08,3,TRUE,678.63
1232,20-11-2021,6344,79,Female,India,Pune,Slot games,Classic Slots,369.01,FALSE,3.87,-553,18,FALSE,0,0,3,150.51,8,724.08,4,FALSE,1427.59
1233,05-08-2023,2045,68,Male,UK,Leeds,Table games,Roulette,960.69,FALSE,2.64,-629,21,TRUE,222.72,21,6,437.4,1,745.06,2,TRUE,2034.18
1234,13-10-2023,6189,78,Female,Singapore,Singapore,Table games,Poker,746.99,FALSE,1.03,-2,23,TRUE,4222.87,23,3,161.91,6,493.04,1,FALSE,4879.82
1235,26-04-2022,7993,23,Female,UK,Edinburgh,Table games,Poker,309,FALSE,2.7,-623,4,TRUE,369.27,4,6,388.65,9,844.22,4,FALSE,2225.14
1236,21-06-2022,5479,75,Male,Singapore,Singapore,Slot games,Video Slots,522.24,FALSE,2.18,268,16,FALSE,0,0,8,362.94,7,373.15,0,FALSE,468.09
1237,08-03-2024,4986,41,Female,UK,Cardiff,Table games,Poker,735.98,FALSE,7.54,505,24,TRUE,2656.24,24,3,85.54,5,745.11,1,TRUE,2981.89
1238,26-08-2023,846,56,Female,India,Hyderabad,Speciality Number Games,Wheel of Fortune,618.44,FALSE,4.53,337,16,FALSE,0,0,0,61.1,6,275.92,4,FALSE,0.02
1239,08-01-2022,5688,60,Female,Singapore,Singapore,Speciality Number Games,Bingo,467.29,FALSE,1.12,-246,21,TRUE,4451.63,21,6,229.16,4,329.25,4,FALSE,5256.04
1240,18-12-2022,5565,58,Female,UK,Edinburgh,Speciality Number Games,Keno,212.86,FALSE,2.94,-793,20,TRUE,4319.73,20,4,103.17,4,693.48,2,FALSE,5909.38
1241,04-01-2023,1331,73,Female,Singapore,Singapore,Slot games,Classic Slots,787.79,FALSE,2.18,-799,27,FALSE,0,0,1,104.63,7,280.63,0,FALSE,1184.26
1242,11-10-2021,9004,74,Male,UK,Liverpool,Slot games,Video Slots,805.66,FALSE,2.06,346,11,TRUE,2575.23,11,1,377.65,4,831.52,3,FALSE,3438.4
1243,11-08-2024,9582,48,Female,Singapore,Singapore,Speciality Number Games,Bingo,256.89,FALSE,6.41,-744,20,TRUE,3354.84,20,5,326.57,9,129.39,3,FALSE,4554.8
1244,18-07-2023,6543,46,Female,US,San Jose,Table games,Baccarat,212.66,FALSE,2.62,903,4,FALSE,0,0,1,275.7,5,337.67,3,FALSE,-289.63
1245,07-08-2024,1551,64,Female,India,Bangalore,Slot games,Video Slots,556.64,TRUE,4.7,-919,11,TRUE,3212.08,11,8,472.31,7,494.99,3,FALSE,5098.38
1246,26-05-2023,8579,57,Female,UK,Leeds,Slot games,Classic Slots,766.87,FALSE,7.45,58,9,FALSE,0,0,9,415.41,7,651.33,2,FALSE,1008.74
1247,20-09-2023,1139,43,Male,US,San Antonio,Speciality Number Games,Wheel of Fortune,688.91,FALSE,3.2,-524,8,TRUE,771.39,8,7,489.5,0,258.99,2,TRUE,2043.88
1248,21-12-2021,703,54,Female,Singapore,Singapore,Slot games,3D Slots,19.91,FALSE,6.63,-963,28,FALSE,0,0,7,253.27,9,387.59,0,FALSE,1603.86
1249,12-09-2022,1604,66,Female,UK,Birmingham,Speciality Number Games,Keno,169.6,FALSE,5.19,896,14,FALSE,0,0,7,37.84,5,260.87,1,FALSE,-597.29
1250,31-10-2023,7767,77,Female,India,Jaipur,Table games,Craps,222.92,FALSE,7.57,742,5,FALSE,0,0,5,415.55,6,806.08,4,FALSE,479.63
1251,03-01-2022,6712,67,Female,US,Los Angeles,Speciality Number Games,Bingo,665,FALSE,6.62,384,2,TRUE,328.46,2,7,235.86,3,106.32,0,TRUE,286.64
